Date	Water Level	Soiloisture
June 24th 2019, 8:00:14 a	0.29	1621
June 24th 2019, 8:01:15 a	0.29	1607
June 24th 2019, 8:02:14 a	0.29	1616
June 24th 2019, 8:03:15 a	0.29	1628
June 24th 2019, 8:04:14 a	0.29	1642
June 24th 2019, 8:05:14 a	0.29	1643
June 24th 2019, 8:06:14 a	0.28	1625
June 24th 2019, 8:07:15 a	0.29	1636
June 24th 2019, 8:08:15 a	0.29	1652
June 24th 2019, 8:09:15 a	0.28	1632
June 24th 2019, 8:10:14 a	0.27	1630
June 24th 2019, 8:11:15 a	0.29	1654
June 24th 2019, 8:12:15 a	0.29	1552
June 24th 2019, 8:13:14 a	0.27	1626
June 24th 2019, 8:14:15 a	0.28	1646
June 24th 2019, 8:15:15 a	0.29	1602
June 24th 2019, 8:16:14 a	0.28	1645
June 24th 2019, 8:17:14 a	0.27	1618
June 24th 2019, 8:18:15 a	0.29	1621
June 24th 2019, 8:19:14 a	0.28	1655
June 24th 2019, 8:20:15 a	0.29	1696
June 24th 2019, 8:21:15 a	0.29	1642
June 24th 2019, 8:22:14 a	0.28	1633
June 24th 2019, 8:23:15 a	0.29	1633
June 24th 2019, 8:24:15 a	0.29	1623
June 24th 2019, 8:25:15 a	0.29	1607
June 24th 2019, 8:26:15 a	0.29	1601
June 24th 2019, 8:27:16 a	0.29	1625
June 24th 2019, 8:28:15 a	0.29	1615
June 24th 2019, 8:29:15 a	0.29	1623
June 24th 2019, 8:30:15 a	0.29	1595
June 24th 2019, 8:31:15 a	0.29	1622
June 24th 2019, 8:32:15 a	0.29	1678
June 24th 2019, 8:34:15 a	0.28	1644
June 24th 2019, 8:35:16 a	0.29	1608
June 24th 2019, 8:36:15 a	0.29	1653
June 24th 2019, 8:38:15 a	0.29	1625
June 24th 2019, 8:39:15 a	0.29	1646
June 24th 2019, 8:40:15 a	0.28	1605
June 24th 2019, 8:41:16 a	0.28	1632
June 24th 2019, 8:42:16 a	0.29	1612
June 24th 2019, 8:43:16 a	0.29	1619
June 24th 2019, 8:44:15 a	0.29	1638
June 24th 2019, 8:45:16 a	0.28	1608
June 24th 2019, 8:46:16 a	0.28	1634
June 24th 2019, 8:47:15 a	0.29	1634
June 24th 2019, 8:48:16 a	0.29	1624
June 24th 2019, 8:49:16 a	0.29	1634
June 24th 2019, 8:50:16 a	0.29	1640
June 24th 2019, 8:51:16 a	0.29	1635
June 24th 2019, 8:52:16 a	0.29	1639
June 24th 2019, 8:53:16 a	0.28	1627
June 24th 2019, 8:54:16 a	0.29	1653
June 24th 2019, 8:55:16 a	0.29	1657
June 24th 2019, 8:56:16 a	0.29	1622
June 24th 2019, 8:57:17 a	0.28	1674
June 24th 2019, 8:58:16 a	0.29	1599
June 24th 2019, 8:59:16 a	0.29	1598
June 24th 2019, 9:00:16 a	0.29	1626
June 24th 2019, 9:01:16 a	0.29	1627
June 24th 2019, 9:02:16 a	0.29	1683
June 24th 2019, 9:03:16 a	0.29	1652
June 24th 2019, 9:04:16 a	0.29	1620
June 24th 2019, 9:05:16 a	0.29	1613
June 24th 2019, 9:06:16 a	0.29	1611
June 24th 2019, 9:07:16 a	0.27	1566
June 24th 2019, 9:08:17 a	0.29	1601
June 24th 2019, 9:09:16 a	0.29	1620
June 24th 2019, 9:10:17 a	0.29	1617
June 24th 2019, 9:11:17 a	0.29	1632
June 24th 2019, 9:12:17 a	0.29	1639
June 24th 2019, 9:13:16 a	0.29	1708
June 24th 2019, 9:14:17 a	0.29	1652
June 24th 2019, 9:15:17 a	0.29	1623
June 24th 2019, 9:16:17 a	0.29	1577
June 24th 2019, 9:17:17 a	0.29	1625
June 24th 2019, 9:18:16 a	0.29	1623
June 24th 2019, 9:19:17 a	0.29	1624
June 24th 2019, 9:20:17 a	0.29	1599
June 24th 2019, 9:21:16 a	0.29	1668
June 24th 2019, 9:22:17 a	0.29	1665
June 24th 2019, 9:23:17 a	0.29	1622
June 24th 2019, 9:24:17 a	0.29	1631
June 24th 2019, 9:25:18 a	0.29	1590
June 24th 2019, 9:26:17 a	0.3	1633
June 24th 2019, 9:27:18 a	0.29	1607
June 24th 2019, 9:28:17 a	0.29	1647
June 24th 2019, 9:29:17 a	0.29	1609
June 24th 2019, 9:30:17 a	0.29	1630
June 24th 2019, 9:31:17 a	0.29	1635
June 24th 2019, 9:32:17 a	0.28	1626
June 24th 2019, 9:33:17 a	0.29	1609
June 24th 2019, 9:34:17 a	0.3	1622
June 24th 2019, 9:35:17 a	0.3	1613
June 24th 2019, 9:36:17 a	0.29	1630
June 24th 2019, 9:37:17 a	0.3	1602
June 24th 2019, 9:38:17 a	0.29	1643
June 24th 2019, 9:39:18 a	0.29	1608
June 24th 2019, 9:40:17 a	0.3	1619
June 24th 2019, 9:41:18 a	0.3	1633
June 24th 2019, 9:42:18 a	0.29	1613
June 24th 2019, 9:43:18 a	0.3	1638
June 24th 2019, 9:44:18 a	0.3	1633
June 24th 2019, 9:45:18 a	0.29	1680
June 24th 2019, 9:46:17 a	0.29	1627
June 24th 2019, 9:47:18 a	0.29	1634
June 24th 2019, 9:48:18 a	0.29	1611
June 24th 2019, 9:49:18 a	0.29	1674
June 24th 2019, 9:50:18 a	0.3	1629
June 24th 2019, 9:51:18 a	0.3	1630
June 24th 2019, 9:52:18 a	0.29	1630
June 24th 2019, 9:53:18 a	0.29	1641
June 24th 2019, 9:54:18 a	0.3	1610
June 24th 2019, 9:55:18 a	0.3	1614
June 24th 2019, 9:56:18 a	0.29	1619
June 24th 2019, 9:57:18 a	0.29	1633
June 24th 2019, 9:58:18 a	0.29	1637
June 24th 2019, 9:59:18 a	0.3	1623
June 24th 2019, 10:00:19 a	0.28	1654
June 24th 2019, 10:01:18 a	0.28	1632
June 24th 2019, 10:02:18 a	0.29	1621
June 24th 2019, 10:03:18 a	0.29	1630
June 24th 2019, 10:04:18 a	0.28	1642
June 24th 2019, 10:05:18 a	0.3	1551
June 24th 2019, 10:07:18 a	0.29	1603
June 24th 2019, 10:08:18 a	0.29	1625
June 24th 2019, 10:09:18 a	0.29	1603
June 24th 2019, 10:10:19 a	0.29	1602
June 24th 2019, 10:11:18 a	0.29	1677
June 24th 2019, 10:12:19 a	0.29	1630
June 24th 2019, 10:13:19 a	0.29	1619
June 24th 2019, 10:14:19 a	0.29	1621
June 24th 2019, 10:15:19 a	0.29	1627
June 24th 2019, 10:16:19 a	0.29	1620
June 24th 2019, 10:17:19 a	0.3	1642
June 24th 2019, 10:18:19 a	0.29	1623
June 24th 2019, 10:19:19 a	0.29	1624
June 24th 2019, 10:20:19 a	0.29	1640
June 24th 2019, 10:21:19 a	0.28	1630
June 24th 2019, 10:22:19 a	0.25	1636
June 24th 2019, 10:23:19 a	0.29	1591
June 24th 2019, 10:24:19 a	0.29	1649
June 24th 2019, 10:25:19 a	0.29	1623
June 24th 2019, 10:26:19 a	0.29	1532
June 24th 2019, 10:27:19 a	0.29	1629
June 24th 2019, 10:28:19 a	0.29	1612
June 24th 2019, 10:29:19 a	0.29	1614
June 24th 2019, 10:30:19 a	0.29	1643
June 24th 2019, 10:31:19 a	0.29	1697
June 24th 2019, 10:32:19 a	0.29	1614
June 24th 2019, 10:33:19 a	0.29	1663
June 24th 2019, 10:34:19 a	0.29	1617
June 24th 2019, 10:35:19 a	0.29	1597
June 24th 2019, 10:36:19 a	0.29	1624
June 24th 2019, 10:37:19 a	0.29	1634
June 24th 2019, 10:38:20 a	0.29	1618
June 24th 2019, 10:39:21 a	0.29	1633
June 24th 2019, 10:40:20 a	0.29	1625
June 24th 2019, 10:41:20 a	0.3	1616
June 24th 2019, 10:42:20 a	0.29	1631
June 24th 2019, 10:43:20 a	0.29	1632
June 24th 2019, 10:44:20 a	0.29	1618
June 24th 2019, 10:45:20 a	0.29	1649
June 24th 2019, 10:46:21 a	0.29	1631
June 24th 2019, 10:47:19 a	0.29	1629
June 24th 2019, 10:48:21 a	0.29	1590
June 24th 2019, 10:49:19 a	0.29	1600
June 24th 2019, 10:50:20 a	0.29	1533
June 24th 2019, 10:51:21 a	0.29	1641
June 24th 2019, 10:52:20 a	0.29	1620
June 24th 2019, 10:53:20 a	0.29	1640
June 24th 2019, 10:54:21 a	0.29	1603
June 24th 2019, 10:55:20 a	0.28	1617
June 24th 2019, 10:56:20 a	0.29	1618
June 24th 2019, 10:57:20 a	0.3	1620
June 24th 2019, 10:59:22 a	0.29	1572
June 24th 2019, 11:00:20 a	0.29	1590
June 24th 2019, 11:01:20 a	0.29	1603
June 24th 2019, 11:02:22 a	0.29	1599
June 24th 2019, 11:03:20 a	0.29	1628
June 24th 2019, 11:04:20 a	0.3	1614
June 24th 2019, 11:05:20 a	0.29	1647
June 24th 2019, 11:06:21 a	0.29	1698
June 24th 2019, 11:07:21 a	0.29	1619
June 24th 2019, 11:08:20 a	0.3	1623
June 24th 2019, 11:09:21 a	0.3	1639
June 24th 2019, 11:10:21 a	0.3	1648
June 24th 2019, 11:11:21 a	0.3	1626
June 24th 2019, 11:12:20 a	0.29	1619
June 24th 2019, 11:13:21 a	0.3	1675
June 24th 2019, 11:14:21 a	0.29	1583
June 24th 2019, 11:15:21 a	0.3	1597
June 24th 2019, 11:16:20 a	0.3	1651
June 24th 2019, 11:17:21 a	0.29	1594
June 24th 2019, 11:18:21 a	0.3	1647
June 24th 2019, 11:19:21 a	0.3	1624
June 24th 2019, 11:20:21 a	0.29	1613
June 24th 2019, 11:21:23 a	0.29	1633
June 24th 2019, 11:22:21 a	0.3	1611
June 24th 2019, 11:23:21 a	0.29	1609
June 24th 2019, 11:24:21 a	0.29	1621
June 24th 2019, 11:25:22 a	0.3	1633
June 24th 2019, 11:26:22 a	0.29	1635
June 24th 2019, 11:27:21 a	0.29	1635
June 24th 2019, 11:28:21 a	0.29	1607
June 24th 2019, 11:29:21 a	0.29	1624
June 24th 2019, 11:30:22 a	0.3	1615
June 24th 2019, 11:31:24 a	0.29	1617
June 24th 2019, 11:32:21 a	0.3	1582
June 24th 2019, 11:33:21 a	0.29	1585
June 24th 2019, 11:34:21 a	0.3	1595
June 24th 2019, 11:35:21 a	0.29	1624
June 24th 2019, 11:36:22 a	0.29	1579
June 24th 2019, 11:37:23 a	0.29	1656
June 24th 2019, 11:38:22 a	0.29	1638
June 24th 2019, 11:39:23 a	0.29	1656
June 24th 2019, 11:40:21 a	0.29	1624
June 24th 2019, 11:41:21 a	0.29	1621
June 24th 2019, 11:42:23 a	0.29	1703
June 24th 2019, 11:43:21 a	0.29	1614
June 24th 2019, 11:44:21 a	0.3	1634
June 24th 2019, 11:45:22 a	0.3	1655
June 24th 2019, 11:46:22 a	0.29	1633
June 24th 2019, 11:47:24 a	0.3	1574
June 24th 2019, 11:48:22 a	0.3	1633
June 24th 2019, 11:49:22 a	0.29	1626
June 24th 2019, 11:50:22 a	0.3	1616
June 24th 2019, 11:51:22 a	0.3	1638
June 24th 2019, 11:52:22 a	0.3	1598
June 24th 2019, 11:53:22 a	0.3	1611
June 24th 2019, 11:54:22 a	0.3	1606
June 24th 2019, 11:55:22 a	0.3	1624
June 24th 2019, 11:56:22 a	0.3	1605
June 24th 2019, 11:57:23 a	0.3	1601
June 24th 2019, 11:58:22 a	0.3	1610
June 24th 2019, 11:59:22 a	0.3	1629
June 24th 2019, 12:00:22 p	0.3	1625
June 24th 2019, 12:01:22 p	0.3	1647
June 24th 2019, 12:02:22 p	0.3	1572
June 24th 2019, 12:03:23 p	0.3	1601
June 24th 2019, 12:04:23 p	0.3	1627
June 24th 2019, 12:05:23 p	0.3	1652
June 24th 2019, 12:06:23 p	0.29	1647
June 24th 2019, 12:07:24 p	0.3	1620
June 24th 2019, 12:08:22 p	0.3	1631
June 24th 2019, 12:09:23 p	0.3	1653
June 24th 2019, 12:10:23 p	0.3	1590
June 24th 2019, 12:11:23 p	0.3	1621
June 24th 2019, 12:12:23 p	0.3	1620
June 24th 2019, 12:13:23 p	0.3	1635
June 24th 2019, 12:14:22 p	0.3	1628
June 24th 2019, 12:15:23 p	0.29	1635
June 24th 2019, 12:16:23 p	0.3	1610
June 24th 2019, 12:17:22 p	0.3	1651
June 24th 2019, 12:18:24 p	0.3	1619
June 24th 2019, 12:19:23 p	0.3	1705
June 24th 2019, 12:20:23 p	0.3	1605
June 24th 2019, 12:21:23 p	0.3	1597
June 24th 2019, 12:22:24 p	0.3	1624
June 24th 2019, 12:23:23 p	0.3	1616
June 24th 2019, 12:24:23 p	0.3	1646
June 24th 2019, 12:25:23 p	0.3	1645
June 24th 2019, 12:26:23 p	0.3	1616
June 24th 2019, 12:27:23 p	0.3	1603
June 24th 2019, 12:28:24 p	0.3	1666
June 24th 2019, 12:29:23 p	0.3	1601
June 24th 2019, 12:30:24 p	0.3	1621
June 24th 2019, 12:31:24 p	0.31	1649
June 24th 2019, 12:32:24 p	0.3	1600
June 24th 2019, 12:33:23 p	0.3	1627
June 24th 2019, 12:34:24 p	0.3	1620
June 24th 2019, 12:35:24 p	0.28	1633
June 24th 2019, 12:36:24 p	0.3	1616
June 24th 2019, 12:37:23 p	0.3	1622
June 24th 2019, 12:38:23 p	0.3	1633
June 24th 2019, 12:39:24 p	0.3	1591
June 24th 2019, 12:40:24 p	0.3	1603
June 24th 2019, 12:41:24 p	0.3	1634
June 24th 2019, 12:42:24 p	0.3	1632
June 24th 2019, 12:43:24 p	0.3	1610
June 24th 2019, 12:45:24 p	0.3	1624
June 24th 2019, 12:46:24 p	0.3	1672
June 24th 2019, 12:47:24 p	0.3	1589
June 24th 2019, 12:48:25 p	0.3	1615
June 24th 2019, 12:49:23 p	0.3	1602
June 24th 2019, 12:50:24 p	0.31	1633
June 24th 2019, 12:51:24 p	0.3	1614
June 24th 2019, 12:52:24 p	0.3	1609
June 24th 2019, 12:53:24 p	0.3	1607
June 24th 2019, 12:54:24 p	0.3	1673
June 24th 2019, 12:55:24 p	0.3	1633
June 24th 2019, 12:56:24 p	0.3	1649
June 24th 2019, 12:57:24 p	0.31	1634
June 24th 2019, 12:58:24 p	0.3	1599
June 24th 2019, 12:59:24 p	0.3	1629
June 24th 2019, 1:00:24 p	0.3	1568
June 24th 2019, 1:01:25 p	0.31	1634
June 24th 2019, 1:02:25 p	0.3	1568
June 24th 2019, 1:03:24 p	0.31	1619
June 24th 2019, 1:04:25 p	0.3	1635
June 24th 2019, 1:05:25 p	0.31	1623
June 24th 2019, 1:06:25 p	0.3	1671
June 24th 2019, 1:07:25 p	0.3	1626
June 24th 2019, 1:09:25 p	0.3	1618
June 24th 2019, 1:10:25 p	0.3	1629
June 24th 2019, 1:11:24 p	0.31	1646
June 24th 2019, 1:12:26 p	0.31	1636
June 24th 2019, 1:13:25 p	0.31	1579
June 24th 2019, 1:14:25 p	0.31	1606
June 24th 2019, 1:15:25 p	0.31	1640
June 24th 2019, 1:16:25 p	0.3	1619
June 24th 2019, 1:18:26 p	0.3	1635
June 24th 2019, 1:19:25 p	0.3	1590
June 24th 2019, 1:20:25 p	0.3	1666
June 24th 2019, 1:21:25 p	0.3	1619
June 24th 2019, 1:22:25 p	0.3	1629
June 24th 2019, 1:23:25 p	0.29	1618
June 24th 2019, 1:24:25 p	0.31	1622
June 24th 2019, 1:25:25 p	0.31	1619
June 24th 2019, 1:26:26 p	0.3	1622
June 24th 2019, 1:27:25 p	0.3	1628
June 24th 2019, 1:28:26 p	0.3	1632
June 24th 2019, 1:29:26 p	0.3	1657
June 24th 2019, 1:30:26 p	0.31	1659
June 24th 2019, 1:31:26 p	0.3	1619
June 24th 2019, 1:32:26 p	0.31	1623
June 24th 2019, 1:34:26 p	0.31	1626
June 24th 2019, 1:35:26 p	0.3	1604
June 24th 2019, 1:36:26 p	0.3	1604
June 24th 2019, 1:37:25 p	0.3	1640
June 24th 2019, 1:38:25 p	0.3	1598
June 24th 2019, 1:39:25 p	0.3	1675
June 24th 2019, 1:40:26 p	0.31	1621
June 24th 2019, 1:41:25 p	0.31	1652
June 24th 2019, 1:42:26 p	0.31	1630
June 24th 2019, 1:44:26 p	0.31	1647
June 24th 2019, 1:45:26 p	0.31	1623
June 24th 2019, 1:46:26 p	0.31	1617
June 24th 2019, 1:47:26 p	0.31	1629
June 24th 2019, 1:48:26 p	0.29	1618
June 24th 2019, 1:49:27 p	0.3	1688
June 24th 2019, 1:50:26 p	0.3	1623
June 24th 2019, 1:51:27 p	0.3	1610
June 24th 2019, 1:52:26 p	0.31	1633
June 24th 2019, 1:53:26 p	0.29	1621
June 24th 2019, 1:54:26 p	0.3	1597
June 24th 2019, 1:55:27 p	0.3	1615
June 24th 2019, 1:56:26 p	0.3	1606
June 24th 2019, 1:57:27 p	0.3	1628
June 24th 2019, 1:58:26 p	0.31	1622
June 24th 2019, 1:59:27 p	0.31	1649
June 24th 2019, 2:00:26 p	0.31	1623
June 24th 2019, 2:01:27 p	0.29	1617
June 24th 2019, 2:02:26 p	0.31	1646
June 24th 2019, 2:03:26 p	0.3	1617
June 24th 2019, 2:04:26 p	0.3	1596
June 24th 2019, 2:05:27 p	0.31	1616
June 24th 2019, 2:06:26 p	0.31	1614
June 24th 2019, 2:07:30 p	0.3	1626
June 24th 2019, 2:08:26 p	0.3	1618
June 24th 2019, 2:09:26 p	0.3	1593
June 24th 2019, 2:10:26 p	0.3	1624
June 24th 2019, 2:11:26 p	0.31	1642
June 24th 2019, 2:12:26 p	0.3	1633
June 24th 2019, 2:13:27 p	0.31	1621
June 24th 2019, 2:14:26 p	0.31	1644
June 24th 2019, 2:15:27 p	0.31	1631
June 24th 2019, 2:16:27 p	0.27	1648
June 24th 2019, 2:17:27 p	0.31	1719
June 24th 2019, 2:18:27 p	0.32	1580
June 24th 2019, 2:19:27 p	0.31	1606
June 24th 2019, 2:20:27 p	0.28	1602
June 24th 2019, 2:21:27 p	0.29	1688
June 24th 2019, 2:22:27 p	0.3	1628
June 24th 2019, 2:23:27 p	0.31	1609
June 24th 2019, 2:24:27 p	0.31	1623
June 24th 2019, 2:25:27 p	0.31	1629
June 24th 2019, 2:27:28 p	0.31	1638
June 24th 2019, 2:28:27 p	0.3	1567
June 24th 2019, 2:29:28 p	0.31	1637
June 24th 2019, 2:30:27 p	0.31	1625
June 24th 2019, 2:31:28 p	0.31	1632
June 24th 2019, 2:32:27 p	0.3	1631
June 24th 2019, 2:33:29 p	0.31	1610
June 24th 2019, 2:34:28 p	0.31	1638
June 24th 2019, 2:35:28 p	0.31	1578
June 24th 2019, 2:36:27 p	0.3	1646
June 24th 2019, 2:37:28 p	0.31	1580
June 24th 2019, 2:38:27 p	0.27	1594
June 24th 2019, 2:39:28 p	0.3	1599
June 24th 2019, 2:40:27 p	0.31	1617
June 24th 2019, 2:41:30 p	0.32	1620
June 24th 2019, 2:42:27 p	0.31	1610
June 24th 2019, 2:43:28 p	0.31	1614
June 24th 2019, 2:44:28 p	0.3	1681
June 24th 2019, 2:45:30 p	0.31	1624
June 24th 2019, 2:46:28 p	0.3	1618
June 24th 2019, 2:47:28 p	0.3	1593
June 24th 2019, 2:48:28 p	0.3	1690
June 24th 2019, 2:49:28 p	0.3	1643
June 24th 2019, 2:50:28 p	0.31	1592
June 24th 2019, 2:51:29 p	0.31	1633
June 24th 2019, 2:52:28 p	0.31	1666
June 24th 2019, 2:53:29 p	0.31	1580
June 24th 2019, 2:54:28 p	0.31	1592
June 24th 2019, 2:55:29 p	0.31	1607
June 24th 2019, 2:56:28 p	0.3	1607
June 24th 2019, 2:57:28 p	0.3	1613
June 24th 2019, 2:58:28 p	0.31	1608
June 24th 2019, 2:59:29 p	0.32	1611
June 24th 2019, 3:00:28 p	0.31	1607
June 24th 2019, 3:01:28 p	0.3	1668
June 24th 2019, 3:02:29 p	0.31	1619
June 24th 2019, 3:03:29 p	0.31	1593
June 24th 2019, 3:04:28 p	0.3	1629
June 24th 2019, 3:05:29 p	0.29	1593
June 24th 2019, 3:06:29 p	0.31	1572
June 24th 2019, 3:08:29 p	0.29	1646
June 24th 2019, 3:09:29 p	0.31	1604
June 24th 2019, 3:10:28 p	0.3	1627
June 24th 2019, 3:11:29 p	0.31	1610
June 24th 2019, 3:12:28 p	0.3	1640
June 24th 2019, 3:13:29 p	0.3	1632
June 24th 2019, 3:14:29 p	0.31	1624
June 24th 2019, 3:15:30 p	0.31	1616
June 24th 2019, 3:16:29 p	0.31	1620
June 24th 2019, 3:17:30 p	0.3	1626
June 24th 2019, 3:18:29 p	0.3	1618
June 24th 2019, 3:19:29 p	0.3	1621
June 24th 2019, 3:20:29 p	0.31	1638
June 24th 2019, 3:22:29 p	0.31	1637
June 24th 2019, 3:23:29 p	0.31	1612
June 24th 2019, 3:24:29 p	0.31	1638
June 24th 2019, 3:26:29 p	0.31	1631
June 24th 2019, 3:27:30 p	0.31	1632
June 24th 2019, 3:28:29 p	0.3	1630
June 24th 2019, 3:29:30 p	0.29	1624
June 24th 2019, 3:30:29 p	0.3	1639
June 24th 2019, 3:32:29 p	0.3	1625
June 24th 2019, 3:34:29 p	0.31	1599
June 24th 2019, 3:35:30 p	0.31	1599
June 24th 2019, 3:36:30 p	0.31	1626
June 24th 2019, 3:37:33 p	0.31	1622
June 24th 2019, 3:38:29 p	0.31	1618
June 24th 2019, 3:39:30 p	0.3	1626
June 24th 2019, 3:40:30 p	0.31	1630
June 24th 2019, 3:41:33 p	0.31	1628
June 24th 2019, 3:42:30 p	0.31	1662
June 24th 2019, 3:43:31 p	0.31	1627
June 24th 2019, 3:44:30 p	0.31	1611
June 24th 2019, 3:45:33 p	0.31	1604
June 24th 2019, 3:46:30 p	0.3	1656
June 24th 2019, 3:47:31 p	0.3	1629
June 24th 2019, 3:48:30 p	0.3	1630
June 24th 2019, 3:49:31 p	0.29	1606
June 24th 2019, 3:50:30 p	0.3	1624
June 24th 2019, 3:51:34 p	0.3	1620
June 24th 2019, 3:52:30 p	0.29	1572
June 24th 2019, 3:53:31 p	0.29	1622
June 24th 2019, 3:54:30 p	0.31	1600
June 24th 2019, 3:55:31 p	0.31	1628
June 24th 2019, 3:56:30 p	0.31	1591
June 24th 2019, 3:57:31 p	0.3	1619
June 24th 2019, 3:58:30 p	0.31	1620
June 24th 2019, 3:59:34 p	0.31	1618
June 24th 2019, 4:00:31 p	0.3	1583
June 24th 2019, 4:01:34 p	0.3	1617
June 24th 2019, 4:02:30 p	0.3	1611
June 24th 2019, 4:03:34 p	0.29	1640
June 24th 2019, 4:04:30 p	0.3	1594
June 24th 2019, 4:05:34 p	0.31	1620
June 24th 2019, 4:06:31 p	0.27	1629
June 24th 2019, 4:07:34 p	0.3	1631
June 24th 2019, 4:08:30 p	0.3	1628
June 24th 2019, 4:10:31 p	0.3	1601
June 24th 2019, 4:11:34 p	0.3	1630
June 24th 2019, 4:12:31 p	0.3	1629
June 24th 2019, 4:13:32 p	0.3	1623
June 24th 2019, 4:14:31 p	0.31	1625
June 24th 2019, 4:15:34 p	0.31	1609
June 24th 2019, 4:16:31 p	0.28	1614
June 24th 2019, 4:18:31 p	0.3	1619
June 24th 2019, 4:19:35 p	0.28	1632
June 24th 2019, 4:20:31 p	0.3	1616
June 24th 2019, 4:21:35 p	0.31	1614
June 24th 2019, 4:22:31 p	0.31	1620
June 24th 2019, 4:23:35 p	0.31	1604
June 24th 2019, 4:24:31 p	0.31	1626
June 24th 2019, 4:25:32 p	0.3	1624
June 24th 2019, 4:26:31 p	0.3	1625
June 24th 2019, 4:27:34 p	0.31	1632
June 24th 2019, 4:28:31 p	0.3	1619
June 24th 2019, 4:29:36 p	0.31	1626
June 24th 2019, 4:30:31 p	0.3	1613
June 24th 2019, 4:31:35 p	0.3	1638
June 24th 2019, 4:32:31 p	0.3	1604
June 24th 2019, 4:33:35 p	0.3	1619
June 24th 2019, 4:34:31 p	0.3	1605
June 24th 2019, 4:35:36 p	0.31	1610
June 24th 2019, 4:36:32 p	0.31	1609
June 24th 2019, 4:37:35 p	0.3	1628
June 24th 2019, 4:38:32 p	0.3	1630
June 24th 2019, 4:39:35 p	0.3	1601
June 24th 2019, 4:40:32 p	0.28	1609
June 24th 2019, 4:41:35 p	0.3	1605
June 24th 2019, 4:42:32 p	0.3	1612
June 24th 2019, 4:43:33 p	0.3	1591
June 24th 2019, 4:44:32 p	0.29	1599
June 24th 2019, 4:45:36 p	0.3	1620
June 24th 2019, 4:47:36 p	0.31	1623
June 24th 2019, 4:48:32 p	0.29	1603
June 24th 2019, 4:49:36 p	0.3	1621
June 24th 2019, 4:50:32 p	0.29	1611
June 24th 2019, 4:51:33 p	0.28	1634
June 24th 2019, 4:52:32 p	0.29	1638
June 24th 2019, 4:54:38 p	0.3	1616
June 24th 2019, 4:56:32 p	0.3	1612
June 24th 2019, 4:58:40 p	0.3	1657
June 24th 2019, 4:59:33 p	0.3	1607
June 24th 2019, 5:00:34 p	0.3	1613
June 24th 2019, 5:01:33 p	0.29	1591
June 24th 2019, 5:02:33 p	0.3	1606
June 24th 2019, 5:03:33 p	0.29	1618
June 24th 2019, 5:05:33 p	0.3	1561
June 24th 2019, 5:06:33 p	0.3	1669
June 24th 2019, 5:07:37 p	0.3	1620
June 24th 2019, 5:08:33 p	0.29	1629
June 24th 2019, 5:09:33 p	0.29	1593
June 24th 2019, 5:10:36 p	0.3	1611
June 24th 2019, 5:12:33 p	0.29	1613
June 24th 2019, 5:14:33 p	0.26	1619
June 24th 2019, 5:15:34 p	0.31	1620
June 24th 2019, 5:17:36 p	0.29	1616
June 24th 2019, 5:19:36 p	0.28	1587
June 24th 2019, 5:20:33 p	0.29	1623
June 24th 2019, 5:21:33 p	0.29	1633
June 24th 2019, 5:22:33 p	0.29	1592
June 24th 2019, 5:24:34 p	0.3	1592
June 24th 2019, 5:25:38 p	0.29	1598
June 24th 2019, 5:26:34 p	0.29	1601
June 24th 2019, 5:28:39 p	0.29	1632
June 24th 2019, 5:29:34 p	0.3	1627
June 24th 2019, 5:30:34 p	0.29	1604
June 24th 2019, 5:31:38 p	0.3	1625
June 24th 2019, 5:32:33 p	0.29	1579
June 24th 2019, 5:33:34 p	0.3	1584
June 24th 2019, 5:34:37 p	0.29	1623
June 24th 2019, 5:37:34 p	0.29	1628
June 24th 2019, 5:38:34 p	0.28	1623
June 24th 2019, 5:39:37 p	0.29	1634
June 24th 2019, 5:40:34 p	0.29	1629
June 24th 2019, 5:42:34 p	0.29	1654
June 24th 2019, 5:43:37 p	0.29	1629
June 24th 2019, 5:46:34 p	0.29	1622
June 24th 2019, 5:47:34 p	0.28	1641
June 24th 2019, 5:48:34 p	0.29	1659
June 24th 2019, 5:49:38 p	0.29	1615
June 24th 2019, 5:50:34 p	0.29	1635
June 24th 2019, 5:51:38 p	0.28	1619
June 24th 2019, 5:52:34 p	0.29	1642
June 24th 2019, 5:53:38 p	0.29	1620
June 24th 2019, 5:54:34 p	0.29	1618
June 24th 2019, 5:56:35 p	0.28	1631
June 24th 2019, 5:58:36 p	0.29	1608
June 24th 2019, 5:59:34 p	0.29	1606
June 24th 2019, 6:00:38 p	0.29	1625
June 24th 2019, 6:01:34 p	0.28	1587
June 24th 2019, 6:02:35 p	0.29	1616
June 24th 2019, 6:04:34 p	0.28	1611
June 24th 2019, 6:06:35 p	0.28	1628
June 24th 2019, 6:07:38 p	0.28	1608
June 24th 2019, 6:09:38 p	0.28	1581
June 24th 2019, 6:10:35 p	0.28	1673
June 24th 2019, 6:12:36 p	0.28	1592
June 24th 2019, 6:13:35 p	0.29	1695
June 24th 2019, 6:14:35 p	0.28	1608
June 24th 2019, 6:16:35 p	0.26	1604
June 24th 2019, 6:17:36 p	0.28	1600
June 24th 2019, 6:18:35 p	0.29	1628
June 24th 2019, 6:19:35 p	0.27	1649
June 24th 2019, 6:20:35 p	0.29	1559
June 24th 2019, 6:21:38 p	0.28	1627
